PlayerID,Player,Team,Salary,Rk,Age,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards_x,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards_y,Age_Sq,MIN_VAL,PTS_VAL,REB_VAL,AST_VAL,STL_VAL,BLK_VAL,TOV_VAL,SPV,SPV_Offense,SPV_Defense,SPV_per_min,cluster,cluster_per_min
inglejo01,Joe Ingles,MIN,2087519.0,551.0,37.0,SF,19.0,1.0,6.0,0.3,1.2,0.261,0.2,0.8,0.2,0.2,0.4,0.375,0.326,0.0,0.0,,0.1,0.5,0.6,1.2,0.1,0.0,0.5,0.6,0.8,,2.4,0.326,0.652,0.0,2.0,8.6,5.4,25.4,0.9,0.0,28.1,12.2,-0.2,0.1,-0.1,-0.035,-6.9,-0.1,-7.0,-0.1,,1369.0,6.0,0.8,0.7020000000000001,2.688,0.22000000000000003,0.0,-1.1,9.31,10.588,6.922,0.5516666666666666,0,2
trentga02,Gary Trent Jr.,MIL,2087519.0,159.0,26.0,SG,74.0,9.0,25.6,3.8,8.9,0.431,2.4,5.9,0.416,1.4,3.0,0.46,0.568,1.1,1.2,0.848,0.3,2.0,2.3,1.2,1.0,0.1,0.6,1.7,11.1,,11.7,0.591,0.659,0.14,1.2,8.2,4.8,6.4,1.8,0.2,5.7,17.1,1.6,1.7,3.3,0.084,-1.2,-0.4,-1.6,0.2,,676.0,25.6,11.1,2.6910000000000003,2.688,2.2,0.22999999999999998,-1.32,43.18900000000001,40.708000000000006,30.721,0.6870703125,2,2
princta02,Taurean Prince,MIL,2087519.0,260.0,30.0,SF,80.0,73.0,27.1,2.9,6.4,0.457,1.8,4.2,0.439,1.1,2.2,0.492,0.6,0.5,0.6,0.813,0.4,3.2,3.6,1.9,1.0,0.2,1.0,2.1,8.2,,9.8,0.613,0.652,0.093,1.8,12.2,7.2,9.4,1.7,0.6,13.3,12.5,1.3,2.2,3.5,0.077,-2.0,0.3,-1.7,0.1,,900.0,27.1,8.2,4.212000000000001,4.256,2.2,0.45999999999999996,-2.2,44.228,41.756,33.972,0.6320295202952029,2,2
burksal01,Alec Burks,MIA,2087519.0,280.0,33.0,SG,49.0,14.0,17.6,2.3,5.5,0.424,1.8,4.2,0.425,0.6,1.3,0.422,0.587,0.8,1.0,0.776,0.3,2.2,2.5,1.1,0.6,0.1,0.6,0.8,7.3,,12.8,0.608,0.764,0.181,1.9,13.8,7.9,9.1,1.6,0.8,9.0,16.5,0.9,0.9,1.8,0.1,0.0,0.3,0.3,0.5,,1089.0,17.6,7.3,2.9250000000000003,2.4640000000000004,1.32,0.22999999999999998,-1.32,30.519000000000002,28.684000000000005,22.075000000000003,0.7340340909090909,2,2
morrima02,Markieff Morris,LAL,2087519.0,439.0,35.0,PF,7.0,0.0,5.9,0.7,3.1,0.227,0.3,1.9,0.154,0.4,1.3,0.333,0.273,0.0,0.0,,0.0,1.1,1.1,0.6,0.1,0.1,0.3,0.3,1.7,,0.0,0.273,0.591,0.0,0.0,20.8,10.6,13.0,1.2,2.1,8.3,25.2,-0.2,0.0,-0.2,-0.225,-10.3,-2.8,-13.1,-0.1,,1225.0,5.9,1.7,1.2870000000000004,1.344,0.22000000000000003,0.22999999999999998,-0.66,10.021,9.604000000000001,7.6370000000000005,0.6984745762711865,0,2
millspa02,Patty Mills,LAC,2087519.0,435.0,36.0,PG,17.0,0.0,15.3,1.5,4.5,0.342,1.0,3.4,0.298,0.5,1.1,0.474,0.454,0.3,0.3,1.0,0.2,1.1,1.2,1.2,0.7,0.2,0.9,0.7,4.4,,6.2,0.473,0.75,0.066,1.3,7.4,4.4,11.0,2.2,1.1,17.0,15.1,-0.3,0.1,-0.2,-0.04,-4.5,0.0,-4.4,-0.2,,1296.0,15.3,4.4,1.4040000000000001,2.688,1.54,0.45999999999999996,-1.9800000000000002,23.812,24.368000000000002,18.704,0.5563398692810457,0,2
johnsja01,James Johnson,IND,2087519.0,554.0,37.0,PF,12.0,0.0,3.1,0.3,0.9,0.364,0.0,0.3,0.0,0.3,0.7,0.5,0.364,0.0,0.1,0.0,0.0,0.5,0.5,0.3,0.0,0.2,0.3,0.4,0.7,,0.0,0.35,0.273,0.091,0.0,17.9,9.0,13.7,0.0,4.9,25.9,18.0,-0.2,0.0,-0.1,-0.162,-9.6,-0.2,-9.7,-0.1,,1369.0,3.1,0.7,0.5850000000000001,0.672,0.0,0.45999999999999996,-0.66,4.856999999999999,5.132,4.145,0.5667741935483871,0,2
bryanth01,Thomas Bryant,IND,2087519.0,318.0,27.0,C,10.0,0.0,11.5,1.2,2.8,0.429,0.6,1.7,0.353,0.6,1.1,0.545,0.536,1.1,1.1,1.0,0.6,2.6,3.2,0.4,0.1,0.9,0.2,0.9,4.1,,15.8,0.624,0.607,0.393,5.8,24.8,15.4,4.8,0.4,7.5,5.7,13.4,0.2,0.2,0.4,0.171,-1.1,1.1,0.0,0.1,,729.0,11.5,4.1,3.7440000000000007,0.8960000000000001,0.22000000000000003,2.07,-0.44000000000000006,22.09,16.936,17.534,0.9208695652173915,0,1
jordade01,DeAndre Jordan,DEN,2087519.0,441.0,36.0,C,56.0,5.0,12.3,1.6,2.5,0.65,0.0,0.0,,1.6,2.5,0.65,0.65,0.5,1.1,0.422,1.5,3.6,5.1,0.9,0.3,0.5,0.7,1.3,3.7,,15.4,0.621,0.0,0.457,14.0,30.3,22.6,9.5,1.1,3.5,19.2,12.8,0.9,0.9,1.8,0.127,-1.4,0.2,-1.2,0.2,,1296.0,12.3,3.7,5.9670000000000005,2.0160000000000005,0.66,1.15,-1.54,24.253,19.556,20.077,0.9717886178861791,0,1
cancavl01,Vlatko Čančar,DEN,2087519.0,511.0,27.0,PF,13.0,0.0,10.5,0.8,2.0,0.385,0.3,1.2,0.267,0.5,0.8,0.545,0.462,0.0,0.0,,0.5,2.0,2.5,0.7,0.2,0.2,0.8,0.8,1.8,,4.6,0.462,0.577,0.0,5.1,20.0,12.9,7.7,1.1,1.3,29.7,11.5,-0.2,0.1,-0.1,-0.034,-6.5,-0.6,-7.1,-0.2,,729.0,10.5,1.8,2.9250000000000003,1.568,0.44000000000000006,0.45999999999999996,-1.7600000000000002,15.933000000000005,15.628,14.325,0.5174285714285716,0,2
dinwisp01,Spencer Dinwiddie,DAL,2087519.0,160.0,31.0,PG,79.0,30.0,27.0,3.6,8.6,0.416,1.4,4.1,0.334,2.2,4.5,0.492,0.496,2.5,3.1,0.802,0.2,2.4,2.6,4.4,0.9,0.2,1.3,1.5,11.0,,13.0,0.553,0.478,0.356,0.9,9.5,5.3,22.1,1.6,0.7,11.4,17.9,2.4,1.2,3.7,0.082,-0.9,-0.7,-1.6,0.2,,961.0,27.0,11.0,3.0420000000000007,9.856000000000002,1.9800000000000002,0.45999999999999996,-2.8600000000000003,50.478,50.716,32.482,0.8695555555555557,2,1
thomptr01,Tristan Thompson,CLE,2087519.0,520.0,33.0,C,40.0,0.0,8.2,0.8,1.8,0.437,0.0,0.1,0.0,0.8,1.7,0.456,0.437,0.2,0.8,0.233,0.8,2.6,3.4,0.6,0.1,0.3,0.4,0.9,1.7,,9.1,0.41,0.042,0.423,10.9,32.7,22.1,8.8,0.3,3.0,14.3,12.7,-0.2,0.5,0.4,0.057,-4.9,0.3,-4.6,-0.2,,1089.0,8.2,1.7,3.978,1.344,0.22000000000000003,0.69,-0.8800000000000001,15.251999999999997,12.123999999999999,13.088,0.8600000000000001,0,1
curryse01,Seth Curry,CHO,2087519.0,320.0,34.0,SG,68.0,14.0,15.6,2.4,5.0,0.478,1.2,2.7,0.456,1.2,2.4,0.503,0.599,0.5,0.6,0.846,0.4,1.3,1.7,0.9,0.4,0.1,0.5,0.9,6.5,,12.2,0.616,0.531,0.114,2.4,9.1,5.7,8.8,1.3,0.6,8.2,15.7,1.3,0.5,1.8,0.08,-0.8,-0.9,-1.7,0.1,,1156.0,15.6,6.5,1.989,2.0160000000000005,0.8800000000000001,0.22999999999999998,-1.1,26.115000000000002,25.216000000000005,18.698999999999998,0.6740384615384617,0,2
gibsota01,Taj Gibson,CHO,2087519.0,473.0,39.0,C,37.0,11.0,11.1,1.3,2.6,0.495,0.0,0.1,0.5,1.2,2.5,0.495,0.5,0.3,0.5,0.6,1.4,1.9,3.2,0.6,0.2,0.5,0.7,1.5,2.9,,10.8,0.515,0.021,0.211,13.0,18.4,15.6,7.5,1.1,4.3,19.4,13.4,0.0,0.4,0.4,0.043,-5.2,-0.1,-5.3,-0.3,,1521.0,11.1,2.9,3.7440000000000007,1.344,0.44000000000000006,1.15,-1.54,19.138,16.884,16.434,0.7241441441441442,0,2
hortota01,Talen Horton-Tucker,CHI,2087519.0,322.0,24.0,SG,58.0,0.0,12.5,2.3,5.0,0.457,0.7,2.1,0.336,1.6,2.9,0.544,0.527,1.2,1.7,0.735,0.3,1.4,1.7,1.4,0.4,0.2,0.7,1.0,6.5,,13.8,0.567,0.419,0.337,2.8,11.5,7.2,16.1,1.4,1.3,10.7,21.6,0.6,0.5,1.1,0.075,-1.4,-1.1,-2.4,-0.1,,576.0,12.5,6.5,1.989,3.136,0.8800000000000001,0.45999999999999996,-1.54,23.925,23.676,15.829,0.914,0,1
kornelu01,Luke Kornet,BOS,2087519.0,342.0,29.0,C,73.0,16.0,18.6,2.6,3.8,0.668,0.0,0.0,0.0,2.6,3.8,0.675,0.668,0.9,1.3,0.691,2.6,2.7,5.3,1.6,0.5,1.0,0.4,1.6,6.0,,19.6,0.683,0.011,0.346,15.2,15.8,15.5,11.9,1.3,4.8,8.8,11.4,4.8,2.2,7.0,0.246,1.6,1.7,3.3,1.8,,841.0,18.6,6.0,6.2010000000000005,3.5840000000000005,1.1,2.3,-0.8800000000000001,36.905,29.064,28.201000000000004,0.9841397849462367,2,1
reathdu01,Duop Reath,POR,2048780.0,417.0,28.0,C,46.0,0.0,10.2,1.5,3.6,0.422,0.7,2.3,0.321,0.8,1.3,0.6,0.524,0.4,0.5,0.909,1.0,1.0,2.0,0.6,0.3,0.3,0.3,0.9,4.2,,13.7,0.552,0.639,0.133,9.9,11.4,10.6,8.0,1.2,2.7,8.3,17.0,0.6,0.4,1.0,0.105,0.2,-0.5,-0.3,0.2,,784.0,10.2,4.2,2.3400000000000003,1.344,0.66,0.69,-0.66,18.774,16.403999999999996,13.889999999999999,0.8405882352941176,0,1
nembhan01,Andrew Nembhard,IND,2019699.0,191.0,25.0,SG,65.0,65.0,28.9,3.8,8.3,0.458,0.8,2.7,0.291,3.0,5.6,0.538,0.506,1.7,2.1,0.794,0.5,2.8,3.3,5.0,1.2,0.2,1.7,2.3,10.0,,11.7,0.545,0.325,0.252,2.0,10.7,6.4,22.5,2.0,0.5,15.8,16.3,1.1,1.7,2.8,0.071,-2.6,0.3,-2.3,-0.1,,625.0,28.9,10.0,3.861,11.200000000000001,2.64,0.45999999999999996,-3.74,53.321,53.84,35.861,0.8450173010380623,2,1
hardyja02,Jaden Hardy,DAL,2019699.0,243.0,22.0,SG,57.0,3.0,15.9,3.2,7.3,0.435,1.3,3.5,0.386,1.8,3.8,0.479,0.527,1.1,1.5,0.698,0.2,1.4,1.6,1.4,0.5,0.1,1.4,1.6,8.7,,10.4,0.549,0.476,0.208,1.1,9.4,5.3,13.2,1.5,0.5,15.4,25.3,-0.8,0.5,-0.3,-0.016,-2.8,-1.9,-4.7,-0.6,,484.0,15.9,8.7,1.8720000000000003,3.136,1.1,0.22999999999999998,-3.08,27.858000000000004,30.816000000000003,19.102000000000004,0.7520754716981131,0,2
walkeja01,Jabari Walker,POR,2019699.0,374.0,22.0,SF,60.0,1.0,12.5,2.0,3.8,0.515,0.5,1.2,0.389,1.5,2.6,0.573,0.576,0.8,1.2,0.69,1.0,2.5,3.5,0.6,0.6,0.1,0.6,1.5,5.2,,15.0,0.601,0.314,0.31,8.3,22.6,15.3,7.2,2.1,0.7,11.6,16.3,1.0,1.0,2.0,0.128,-1.2,0.5,-0.8,0.2,,484.0,12.5,5.2,4.095000000000001,1.344,1.32,0.22999999999999998,-1.32,23.369000000000003,20.364,18.145,0.8695200000000001,0,1
houstca01,Caleb Houstan,ORL,2019699.0,421.0,22.0,SF,58.0,6.0,13.6,1.4,3.3,0.421,1.1,2.8,0.4,0.3,0.5,0.533,0.589,0.3,0.3,0.882,0.3,1.0,1.3,0.6,0.4,0.1,0.2,1.1,4.1,,9.4,0.605,0.842,0.089,2.6,8.6,5.5,6.4,1.4,0.7,6.2,11.7,0.9,0.9,1.8,0.109,-2.4,0.2,-2.2,0.0,,484.0,13.6,4.1,1.5210000000000004,1.344,0.8800000000000001,0.22999999999999998,-0.44000000000000006,21.235,19.484,16.231,0.5613970588235295,0,2
willija07,Jaylin Williams,OKC,2019699.0,353.0,22.0,PF,47.0,9.0,16.7,2.1,4.7,0.439,1.3,3.3,0.399,0.8,1.4,0.529,0.577,0.5,0.6,0.767,1.0,4.6,5.6,2.6,0.5,0.6,0.7,1.7,5.9,,16.4,0.594,0.692,0.136,6.7,28.7,17.9,19.0,1.3,3.7,13.0,14.6,1.5,1.7,3.3,0.199,1.5,2.7,4.3,1.2,,484.0,16.7,5.9,6.5520000000000005,5.824000000000001,1.1,1.38,-1.54,35.916000000000004,29.964000000000002,25.732,1.150658682634731,2,0
minotjo01,Josh Minott,MIN,2019699.0,480.0,22.0,SF,46.0,0.0,6.0,1.0,2.0,0.489,0.3,0.9,0.326,0.7,1.0,0.638,0.567,0.4,0.4,0.895,0.3,0.8,1.0,0.4,0.3,0.3,0.2,0.7,2.6,,15.5,0.605,0.478,0.211,4.9,13.8,9.4,9.5,2.7,4.0,10.1,17.2,0.4,0.5,0.9,0.153,-0.7,2.9,2.2,0.3,,484.0,6.0,2.6,1.1700000000000002,0.8960000000000001,0.66,0.69,-0.44000000000000006,11.576,9.936,8.52,0.9293333333333332,0,1
alvarjo01,Jose Alvarado,NOP,1988598.0,178.0,26.0,PG,56.0,23.0,24.4,3.6,9.3,0.392,2.0,5.5,0.359,1.7,3.8,0.439,0.498,1.1,1.3,0.811,0.5,1.9,2.4,4.6,1.3,0.3,1.5,1.6,10.3,,13.4,0.523,0.593,0.142,2.1,8.9,5.4,27.3,2.6,1.0,13.4,19.8,0.7,0.5,1.2,0.043,-0.6,-0.8,-1.4,0.2,,676.0,24.4,10.3,2.8080000000000003,10.304,2.8600000000000003,0.69,-3.3000000000000003,48.062000000000005,48.304,30.758,0.9697540983606557,2,1
councri01,Ricky Council IV,PHI,1891857.0,281.0,23.0,SF,73.0,12.0,17.1,2.4,6.3,0.382,0.8,2.9,0.258,1.7,3.4,0.488,0.442,1.7,2.1,0.804,0.7,2.2,2.9,1.3,0.4,0.2,0.7,0.9,7.3,,11.6,0.502,0.46,0.33,4.4,15.4,9.7,11.4,1.3,1.0,8.9,20.3,0.1,0.5,0.6,0.023,-2.0,-2.3,-4.3,-0.7,,529.0,17.1,7.3,3.3930000000000002,2.9120000000000004,0.8800000000000001,0.45999999999999996,-1.54,30.505000000000003,28.852,21.833000000000002,0.7839181286549708,2,2
jacksgg01,GG Jackson II,MEM,1891857.0,286.0,20.0,PF,29.0,3.0,15.8,2.6,6.9,0.372,1.1,3.3,0.337,1.4,3.6,0.404,0.452,1.0,1.4,0.725,0.9,2.2,3.2,1.0,0.4,0.2,1.1,1.0,7.2,,9.3,0.482,0.477,0.201,6.3,14.8,10.6,8.2,1.2,1.0,12.5,21.7,-0.4,0.4,0.1,0.009,-3.3,-2.0,-5.3,-0.4,,400.0,15.8,7.2,3.7440000000000007,2.24,0.8800000000000001,0.45999999999999996,-2.4200000000000004,27.904,27.660000000000004,20.884,0.7660759493670887,0,2
pickeja02,Jalen Pickett,DEN,1891857.0,423.0,25.0,SG,49.0,4.0,13.6,1.6,3.7,0.428,0.8,2.1,0.396,0.8,1.6,0.468,0.539,0.1,0.2,0.75,0.3,1.1,1.4,2.2,0.4,0.1,0.5,0.8,4.1,,10.9,0.545,0.561,0.044,2.6,8.8,5.9,19.5,1.4,0.7,11.6,13.2,0.8,0.3,1.1,0.078,-0.8,-0.7,-1.5,0.1,,625.0,13.6,4.1,1.6380000000000001,4.928000000000001,0.8800000000000001,0.22999999999999998,-1.1,24.276,23.728,16.348,0.7850000000000001,0,2
tysonhu01,Hunter Tyson,DEN,1891857.0,481.0,24.0,PF,51.0,2.0,7.8,0.9,2.4,0.375,0.5,1.5,0.311,0.4,0.9,0.478,0.471,0.4,0.5,0.75,0.5,1.0,1.5,0.4,0.2,0.1,0.3,0.9,2.6,,9.0,0.506,0.617,0.233,7.2,13.9,10.7,6.1,1.2,1.3,9.6,15.5,0.1,0.3,0.4,0.047,-3.3,-1.5,-4.8,-0.3,,576.0,7.8,2.6,1.7550000000000003,0.8960000000000001,0.44000000000000006,0.22999999999999998,-0.66,13.061000000000002,11.956000000000001,10.225,0.6744871794871796,0,2
phillju01,Julian Phillips,CHI,1891857.0,393.0,21.0,SF,79.0,5.0,14.2,1.6,3.6,0.446,0.6,1.9,0.327,1.0,1.7,0.582,0.533,0.8,1.0,0.789,0.8,1.3,2.1,0.5,0.5,0.3,0.3,1.4,4.6,,10.2,0.571,0.533,0.265,6.4,9.4,7.9,4.4,1.6,1.5,7.8,12.9,1.0,0.8,1.9,0.08,-2.6,-0.4,-3.0,-0.3,,441.0,14.2,4.6,2.4570000000000003,1.12,1.1,0.69,-0.66,23.507,20.58,18.447000000000003,0.6554225352112676,0,2
walshjo01,Jordan Walsh,BOS,1891857.0,525.0,20.0,PF,52.0,1.0,7.8,0.6,1.6,0.361,0.3,1.1,0.273,0.3,0.5,0.536,0.452,0.1,0.2,0.583,0.4,0.9,1.3,0.4,0.2,0.2,0.3,0.6,1.6,,6.9,0.464,0.663,0.145,6.2,12.4,9.3,6.0,1.5,2.5,16.1,11.5,-0.2,0.5,0.4,0.044,-4.4,0.5,-3.9,-0.2,,400.0,7.8,1.6,1.5210000000000004,0.8960000000000001,0.44000000000000006,0.45999999999999996,-0.66,12.057000000000002,10.956000000000001,10.221,0.5457692307692309,0,2
cissosi01,Sidy Cissoko,WAS,1891857.0,527.0,20.0,SF,17.0,0.0,3.2,0.5,1.1,0.5,0.2,0.4,0.429,0.4,0.6,0.545,0.583,0.1,0.4,0.167,0.2,0.4,0.6,0.4,0.1,0.0,0.1,0.4,1.3,,11.2,0.533,0.389,0.333,5.9,13.9,9.9,15.8,0.9,0.0,8.8,17.9,0.0,0.0,0.0,0.041,-1.6,-1.0,-2.6,0.0,,400.0,3.2,1.3,0.7020000000000001,0.8960000000000001,0.22000000000000003,0.0,-0.22000000000000003,6.098,5.616,4.122,0.9056250000000001,0,1
camarto01,Toumani Camara,POR,1891857.0,154.0,24.0,PF,78.0,78.0,32.7,4.2,9.2,0.458,1.7,4.6,0.375,2.5,4.6,0.542,0.552,1.2,1.6,0.722,2.2,3.6,5.8,2.2,1.5,0.6,1.4,2.9,11.3,,12.5,0.572,0.503,0.176,7.2,12.1,9.6,9.6,2.2,1.8,12.4,14.4,2.5,2.6,5.2,0.097,-0.9,0.8,-0.1,1.2,,576.0,32.7,11.3,6.7860000000000005,4.928000000000001,3.3000000000000003,1.38,-3.08,57.314,52.007999999999996,44.166000000000004,0.7527217125382264,1,2
ruperra01,Rayan Rupert,POR,1891857.0,469.0,20.0,SG,52.0,0.0,8.8,1.1,2.7,0.408,0.3,1.1,0.271,0.8,1.6,0.506,0.465,0.4,0.6,0.767,0.5,0.8,1.3,0.5,0.3,0.1,0.6,0.7,3.0,,8.1,0.499,0.415,0.211,6.0,10.6,8.2,7.6,1.7,0.8,16.2,16.8,-0.3,0.4,0.1,0.007,-4.1,-0.6,-4.7,-0.3,,400.0,8.8,3.0,1.5210000000000004,1.12,0.66,0.22999999999999998,-1.32,14.011000000000003,14.240000000000002,11.211000000000002,0.5921590909090909,0,2
millele01,Leonard Miller,MIN,1891857.0,530.0,21.0,SF,13.0,0.0,2.5,0.5,1.2,0.4,0.0,0.4,0.0,0.5,0.8,0.6,0.4,0.6,0.6,1.0,0.2,0.6,0.8,0.0,0.2,0.1,0.2,0.2,1.5,,19.9,0.54,0.333,0.533,10.6,27.3,19.1,0.0,3.1,2.9,9.7,27.8,0.0,0.1,0.1,0.145,-3.4,-0.3,-3.7,0.0,,441.0,2.5,1.5,0.9360000000000002,0.0,0.44000000000000006,0.22999999999999998,-0.44000000000000006,5.1659999999999995,4.44,4.106,1.0664,0,0
livinch01,Chris Livingston,MIL,1891857.0,535.0,21.0,SF,21.0,1.0,5.0,0.4,1.3,0.333,0.0,0.4,0.0,0.4,0.9,0.474,0.333,0.6,0.8,0.75,0.5,1.2,1.7,0.2,0.2,0.0,0.3,0.4,1.4,,9.8,0.441,0.296,0.593,10.7,24.6,17.9,6.0,2.3,0.0,15.0,16.6,-0.1,0.2,0.1,0.035,-5.0,-1.1,-6.1,-0.1,,441.0,5.0,1.4,1.989,0.44800000000000006,0.44000000000000006,0.0,-0.66,8.617,7.508000000000001,7.429,0.7234,0,2
jacksan01,Andre Jackson Jr.,MIL,1891857.0,456.0,23.0,SG,67.0,43.0,14.6,1.4,2.9,0.477,0.4,1.1,0.395,1.0,1.8,0.529,0.553,0.2,0.4,0.5,1.0,1.7,2.7,1.2,0.5,0.2,0.9,1.7,3.4,,8.6,0.554,0.386,0.122,7.5,12.5,10.1,10.9,1.7,1.3,21.8,11.9,0.1,1.0,1.2,0.059,-3.6,0.2,-3.4,-0.3,,529.0,14.6,3.4,3.1590000000000007,2.688,1.1,0.45999999999999996,-1.9800000000000002,23.427,22.668,19.319000000000003,0.6045890410958905,0,2
jackstr02,Trayce Jackson-Davis,GSW,1891857.0,315.0,24.0,C,62.0,37.0,15.6,2.8,4.9,0.576,0.0,0.0,0.0,2.8,4.8,0.582,0.576,1.0,1.6,0.578,2.0,3.0,5.0,1.7,0.4,0.6,0.7,1.2,6.6,,18.5,0.587,0.01,0.338,13.2,21.7,17.3,16.1,1.2,3.7,11.5,17.1,1.9,1.4,3.4,0.167,0.3,0.9,1.2,0.8,,576.0,15.6,6.6,5.8500000000000005,3.8080000000000003,0.8800000000000001,1.38,-1.54,32.578,27.548,23.709999999999997,1.0883333333333332,2,0
santogu01,Gui Santos,GSW,1891857.0,425.0,22.0,PF,56.0,2.0,13.6,1.5,3.2,0.458,0.6,1.8,0.33,0.9,1.4,0.632,0.553,0.5,0.8,0.69,1.3,1.8,3.1,1.4,0.4,0.2,0.8,1.6,4.1,,11.7,0.575,0.575,0.235,9.9,14.5,12.1,14.2,1.6,1.2,17.5,13.2,0.8,0.9,1.7,0.11,-2.2,0.5,-1.7,0.1,,484.0,13.6,4.1,3.6270000000000007,3.136,0.8800000000000001,0.45999999999999996,-1.7600000000000002,24.042999999999996,22.596,18.567,0.7678676470588235,0,2
portecr01,Craig Porter Jr.,CLE,1891857.0,442.0,24.0,PG,51.0,1.0,10.1,1.4,2.7,0.514,0.4,0.9,0.438,1.0,1.8,0.554,0.589,0.5,0.6,0.719,0.4,0.9,1.3,1.4,0.3,0.3,0.7,0.5,3.7,,13.1,0.61,0.343,0.229,4.1,9.9,7.1,17.7,1.6,2.6,19.8,15.9,0.5,0.6,1.1,0.102,0.1,1.0,1.1,0.4,,576.0,10.1,3.7,1.5210000000000004,3.136,0.66,0.69,-1.54,18.267000000000003,18.476,12.971,0.8086138613861384,0,1
lewisma05,Maxwell Lewis,BRK,1891857.0,419.0,22.0,SF,7.0,0.0,4.1,0.3,0.9,0.333,0.0,0.0,,0.3,0.9,0.333,0.333,0.0,0.0,,0.3,0.0,0.3,0.3,0.1,0.0,0.3,0.1,0.6,,2.2,0.333,0.0,0.0,8.0,0.0,3.9,8.8,1.7,0.0,25.0,12.1,-0.1,0.0,0.0,-0.082,-6.6,-2.9,-9.4,-0.1,,484.0,4.1,0.6,0.35100000000000003,0.672,0.22000000000000003,0.0,-0.66,5.282999999999999,6.031999999999999,4.670999999999999,0.28853658536585375,0,2
wilsoja03,Jalen Wilson,BRK,1891857.0,205.0,24.0,PF,79.0,22.0,25.7,3.1,7.8,0.397,1.5,4.6,0.337,1.6,3.3,0.481,0.495,1.7,2.1,0.818,0.9,2.5,3.4,1.8,0.5,0.1,1.0,2.1,9.5,,9.5,0.541,0.584,0.266,4.0,11.4,7.5,10.8,1.0,0.2,10.2,16.6,0.9,1.0,1.9,0.046,-2.6,-1.3,-3.9,-1.0,,576.0,25.7,9.5,3.978,4.032000000000001,1.1,0.22999999999999998,-2.2,42.34,41.43200000000001,31.008000000000003,0.6474708171206227,2,2
gueyemo02,Mouhamed Gueye,ATL,1891857.0,341.0,22.0,PF,33.0,28.0,16.2,2.2,5.2,0.421,0.6,2.5,0.259,1.5,2.7,0.567,0.482,1.0,1.3,0.762,1.3,2.9,4.2,0.8,0.8,1.0,0.5,1.7,6.0,,14.4,0.52,0.474,0.246,8.8,20.0,14.3,6.6,2.5,5.7,7.3,15.7,0.4,0.8,1.2,0.106,-1.6,1.0,-0.6,0.2,,484.0,16.2,6.0,4.914000000000001,1.7920000000000003,1.7600000000000002,2.3,-1.1,31.866,25.092000000000002,25.174000000000003,0.9670370370370373,2,1
mogbojo01,Jonathan Mogbo,TOR,1862265.0,335.0,23.0,PF,63.0,18.0,20.4,2.5,5.7,0.438,0.3,1.1,0.243,2.2,4.5,0.486,0.462,1.0,1.3,0.732,1.7,3.2,4.9,2.3,0.9,0.5,1.1,2.2,6.2,,11.9,0.496,0.197,0.23,8.9,17.3,13.0,15.3,2.1,2.5,15.1,15.0,0.3,1.6,1.9,0.071,-2.9,1.0,-1.9,0.0,,529.0,20.4,6.2,5.733000000000001,5.152,1.9800000000000002,1.15,-2.4200000000000004,38.19499999999999,34.172,29.262999999999998,0.8723039215686275,2,1
sheadja01,Jamal Shead,TOR,1862265.0,295.0,22.0,PG,75.0,11.0,19.6,2.7,6.7,0.405,1.0,3.0,0.323,1.8,3.7,0.47,0.476,0.7,0.9,0.768,0.4,1.1,1.5,4.2,0.8,0.1,1.6,2.1,7.1,,9.9,0.499,0.442,0.137,2.1,6.4,4.2,29.8,1.9,0.7,18.0,18.6,-0.2,1.1,0.8,0.027,-3.2,-0.9,-4.1,-0.8,,484.0,19.6,7.1,1.7550000000000003,9.408000000000001,1.7600000000000002,0.22999999999999998,-3.5200000000000005,36.33299999999999,39.62800000000001,23.345000000000002,0.8537244897959185,2,1
furphjo01,Johnny Furphy,IND,1850842.0,501.0,20.0,SG,50.0,0.0,7.6,0.7,1.8,0.38,0.3,1.0,0.3,0.4,0.8,0.476,0.462,0.4,0.4,0.818,0.5,1.0,1.4,0.4,0.4,0.2,0.2,0.8,2.1,,9.8,0.506,0.543,0.239,6.8,14.0,10.4,6.2,2.3,2.6,10.6,13.0,0.1,0.5,0.5,0.07,-3.0,0.6,-2.5,0.0,,400.0,7.6,2.1,1.6380000000000001,0.8960000000000001,0.8800000000000001,0.45999999999999996,-0.44000000000000006,13.134000000000002,11.036,10.578,0.7281578947368421,0,2
